timestamp,frame_id,face_detected,ear_left,ear_right,ear_avg,mar,eye_closed,mouth_open,perclos,yawn_count_window,long_eye_closure_count,head_tilt_score,looking_down,looking_side,fatigue_score,distraction_score,final_state,alert_message,fps
1777740812.3102272,1,False,0.0,0.0,0.0,0.0,False,False,0.0,0,0,0.0,False,False,0.0,15.0,Normal,,1.1206716857819736
1777740812.4460804,2,True,0.3228062854897222,0.3266112904551928,0.3247087879724575,0.010787445995898596,False,False,0.0,0,0,32.90137221759016,False,True,1.6450686108795078,50.0,Atencao,Atencao: sinais iniciais de risco,1.7432056252046504
1777740812.7030647,3,True,0.2870115870110343,0.29972072422707813,0.2933661556190562,0.00707514119025297,False,False,0.0,0,0,29.820958223126148,False,False,1.4910479111563073,50.0,Atencao,Atencao: sinais iniciais de risco,1.957882654789096
1777740812.7435138,4,True,0.30266295130819354,0.3191453965216802,0.31090417391493685,0.006243485626788985,False,False,0.0,0,0,31.112576392022046,False,False,1.5556288196011023,44.44444444444445,Atencao,Atencao: sinais iniciais de risco,4.2109800243968785
1777740812.7844381,5,True,0.30091761223524666,0.2955161231834831,0.29821686770936484,0.007251042616068074,False,False,0.0,0,0,30.378513361107217,False,False,1.518925668055361,33.333333333333336,Atencao,Atencao: sinais iniciais de risco,6.2595971410097295
1777740812.8308926,6,True,0.3220992033715206,0.3367623947990612,0.32943079908529094,0.00667264406715534,False,False,0.0,0,0,31.673624788089228,False,False,1.5836812394044615,26.666666666666668,Normal,,7.768829229429901
1777740812.8857946,7,True,0.31418880109170594,0.31829678967857666,0.31624279538514133,0.004508379386688133,False,False,0.0,0,0,33.25319543372501,False,False,1.6626597716862506,22.22222222222222,Normal,,8.803694771669333
1777740812.933942,8,True,0.29238581524014146,0.32933648921013153,0.3108611522251365,0.004967175944788465,False,False,0.0,0,0,34.72693417126482,False,True,1.7363467085632411,38.095238095238095,Atencao,Atencao: sinais iniciais de risco,10.02469980290377
1777740812.9780064,9,True,0.3041421166539273,0.346127721776356,0.32513491921514165,0.004958640954397697,False,False,0.0,0,0,35.32658024267717,False,True,1.7663290121338584,47.5,Atencao,Atencao: sinais iniciais de risco,11.302154403514148
1777740813.0184278,10,True,0.2888437446555366,0.34158197421615283,0.3152128594358447,0.004979732757510847,False,False,0.0,0,0,35.32503490718928,False,True,1.766251745359464,49.81481481481481,Atencao,Atencao: sinais iniciais de risco,12.644787090386172
1777740813.0551903,11,True,0.2889610713536427,0.3489594103879008,0.31896024087077174,0.004677644297587356,False,False,0.0,0,0,35.812137386473744,False,True,1.7906068693236872,50.0,Atencao,Atencao: sinais iniciais de risco,14.02562907282185
1777740813.093297,12,True,0.2851347695358316,0.32783837849617775,0.30648657401600465,0.003512472694456102,False,False,0.0,0,0,35.358027534051374,False,True,1.7679013767025686,50.0,Atencao,Atencao: sinais iniciais de risco,15.31079747777169
